M_nr,Kurs,Geschlecht,Vegetarier,Obst,Salat,Nachschlag,Mensa_Wahrscheinlichkeit
12566,KA-WIN22B2,w,False,0.33105281409944054,0.6689471859005595,0.0,0.88
12567,KA-WIN22B2,w,True,0.41124571456010145,0.5887542854398985,0.16,0.8
12568,KA-WIN22B2,m,False,0.8840488174172697,0.11595118258273039,0.35,0.77
12569,KA-WIN22B2,m,False,0.20752931931815088,0.792470680681849,0.31,1.0
12570,KA-WIN22B2,m,False,0.07379124686335295,0.9262087531366471,0.3,0.92
12571,KA-WIN22B2,m,False,0.6030434425487646,0.3969565574512353,0.4,0.95
12572,KA-WIN22B2,w,False,0.5568536523209674,0.4431463476790325,0.04,0.7
12573,KA-WIN22B2,m,False,0.9597434265687488,0.04025657343125122,0.41,0.77
12574,KA-WIN22B2,w,False,0.6312927580276515,0.3687072419723486,0.17,0.73
12575,KA-WIN22B2,m,False,0.6244047419677182,0.3755952580322818,0.37,0.88
12576,KA-WIN22B2,w,False,0.9930902401174396,0.006909759882560343,0.19,0.63
12577,KA-WIN22B2,m,False,0.5824775639738982,0.4175224360261019,0.28,0.87
12578,KA-WIN22B2,m,True,0.11268271210448973,0.8873172878955102,0.23,0.86
12579,KA-WIN22B2,w,True,0.5530377385364902,0.44696226146350987,0.07,0.77
12580,KA-WIN22B2,w,False,0.7688256545066288,0.23117434549337115,0.19,0.67
12581,KA-WIN22B2,w,False,0.9778579243552845,0.022142075644715646,0.16,0.97
12582,KA-WIN22B2,w,False,0.5630344777196723,0.43696552228032765,0.08,0.7
12583,KA-WIN22B2,w,False,0.6412044202143674,0.3587955797856326,0.15,0.85
12584,KA-WIN22B2,m,False,0.560666981466202,0.43933301853379797,0.18,0.66
12585,KA-WIN22B2,m,False,0.08749277645797289,0.9125072235420271,0.16,1.0
12586,KA-WIN22B2,w,False,0.7595337083965193,0.24046629160348057,0.07,0.9
12587,KA-WIN22B2,m,False,0.7730669213037438,0.2269330786962562,0.1,0.85
12588,KA-WIN22B2,w,False,0.16997929513874208,0.8300207048612579,0.09,0.83
12589,KA-WIN22B2,w,False,0.47884862408005574,0.5211513759199442,0.04,0.7
12590,KA-WIN22B3,m,False,0.00218994430380694,0.997810055696193,0.25,0.9
12591,KA-WIN22B3,m,False,0.10078391277203316,0.899216087227967,0.27,0.72
12592,KA-WIN22B3,m,False,0.9693219602386487,0.030678039761351254,0.29,1.0
12593,KA-WIN22B3,w,True,0.7038214687627452,0.29617853123725485,0.06,0.69
12594,KA-WIN22B3,m,False,0.3947199413530878,0.6052800586469123,0.36,0.99
12595,KA-WIN22B3,w,False,0.13817907492665674,0.8618209250733434,0.12,1.0
12596,KA-WIN22B3,m,False,0.4793583423796603,0.5206416576203395,0.19,0.94
12597,KA-WIN22B3,m,False,0.6332749446341686,0.36672505536583133,0.39,0.88
12598,KA-WIN22B3,w,False,0.32079411232228827,0.6792058876777116,0.27,0.95
12599,KA-WIN22B3,w,False,0.5137920623247358,0.48620793767526427,0.18,0.78
12600,KA-WIN22B3,m,False,0.37893322032365684,0.6210667796763433,0.22,1.0
12601,KA-WIN22B3,w,True,0.6415315298146519,0.35846847018534816,0.27,0.72
12602,KA-WIN22B3,m,False,0.8750563983140364,0.12494360168596354,0.25,0.95
12603,KA-WIN22B3,w,False,0.7210814531245904,0.2789185468754097,0.0,0.66
12604,KA-WIN22B3,m,False,0.9686106070174682,0.031389392982531815,0.07,0.71
12605,KA-WIN22B3,m,True,0.3542622149854208,0.6457377850145791,0.18,0.87
12606,KA-WIN22B3,m,False,0.6241001071150113,0.37589989288498876,0.35,0.91
12607,KA-WIN22B3,w,False,0.2129849374649045,0.7870150625350956,0.16,0.69
12608,KA-WIN22B3,m,False,0.7900179276411713,0.20998207235882865,0.22,0.86
12609,KA-WIN22B3,w,False,0.16382478886053972,0.8361752111394603,0.29,0.82
12610,KA-WIN23B1,w,True,0.26338918884868334,0.7366108111513167,0.16,0.98
12611,KA-WIN23B1,w,False,0.42625693916593277,0.5737430608340672,0.11,0.74
12612,KA-WIN23B1,m,False,0.8517108748090858,0.1482891251909142,0.26,0.91
12613,KA-WIN23B1,m,False,0.6708423874357052,0.3291576125642948,0.16,0.99
12614,KA-WIN23B1,m,False,0.1385149551731754,0.8614850448268246,0.39,0.83
12615,KA-WIN23B1,m,False,0.700563408360638,0.2994365916393619,0.41,0.81
12616,KA-WIN23B1,w,True,0.23632764969361394,0.763672350306386,0.27,0.87
12617,KA-WIN23B1,m,False,0.5212927399820662,0.4787072600179339,0.46,0.74
12618,KA-WIN23B1,m,False,0.9532847893627853,0.04671521063721477,0.4,0.66
12619,KA-WIN23B1,m,False,0.7246910544214621,0.27530894557853786,0.22,0.82
12620,KA-WIN23B1,m,True,0.4279972039926919,0.5720027960073081,0.38,0.78
12621,KA-WIN23B1,w,False,0.2363204660581973,0.7636795339418028,0.14,0.84
12622,KA-WIN23B1,m,False,0.19300412224586766,0.8069958777541324,0.22,0.83
12623,KA-WIN23B1,w,False,0.842502807787508,0.15749719221249212,0.22,0.72
12624,KA-WIN23B1,w,False,0.127626552831937,0.872373447168063,0.08,0.85
12625,KA-WIN23B1,m,False,0.9070912847514344,0.09290871524856556,0.33,0.79
12626,KA-WIN23B1,w,False,0.3606975448432772,0.6393024551567228,0.15,0.85
12627,KA-WIN23B1,w,False,0.14052515565449142,0.8594748443455085,0.29,0.84
12628,KA-WIN23B1,w,False,0.7173426036946217,0.2826573963053784,0.06,0.71
12629,KA-WIN23B1,w,False,0.6671200210776362,0.3328799789223638,0.07,0.82
12630,KA-WIN23B1,w,False,0.39610796846668517,0.6038920315333148,0.22,0.87
12631,KA-WIN23B1,m,False,0.651371645844518,0.3486283541554819,0.4,0.74
12632,KA-WIN23B1,w,True,0.7790231624606712,0.2209768375393289,0.16,0.85
12633,KA-WIN23B2,m,False,0.21899591227128318,0.7810040877287168,0.21,0.79
12634,KA-WIN23B2,m,False,0.08922548662872352,0.9107745133712764,0.58,0.9
12635,KA-WIN23B2,m,True,0.6330943720168272,0.3669056279831729,0.34,0.8
12636,KA-WIN23B2,w,False,0.5901433528996802,0.40985664710031977,0.11,0.86
12637,KA-WIN23B2,m,False,0.085948923225645,0.9140510767743552,0.28,0.83
12638,KA-WIN23B2,m,False,0.3693197926939894,0.6306802073060106,0.35,1.0
12639,KA-WIN23B2,m,False,0.8040389171993313,0.19596108280066868,0.35,0.96
12640,KA-WIN23B2,m,False,0.15827029323999076,0.8417297067600092,0.39,0.87
12641,KA-WIN23B2,w,False,0.42813066611191747,0.5718693338880826,0.0,0.73
12642,KA-WIN23B2,w,True,0.4943263745125795,0.5056736254874205,0.06,0.86
12643,KA-WIN23B2,m,True,0.5717890007037478,0.4282109992962523,0.36,0.88
12644,KA-WIN23B2,w,False,0.6894700998979104,0.31052990010208964,0.33,0.88
12645,KA-WIN23B2,m,False,0.20347143051306701,0.796528569486933,0.17,0.78
12646,KA-WIN23B2,w,False,0.5759628630578625,0.42403713694213757,0.02,0.7
12647,KA-WIN23B2,m,True,0.8359051083402894,0.16409489165971056,0.29,0.81
12648,KA-WIN23B2,w,True,0.6448856272514403,0.3551143727485597,0.11,0.61
12649,KA-WIN23B2,w,False,0.10737749267087943,0.8926225073291206,0.14,0.91
12650,KA-WIN23B2,m,False,0.6657503440117221,0.3342496559882779,0.51,0.82
12651,KA-WIN23B2,w,False,0.3778646767225377,0.6221353232774622,0.1,0.7
12652,KA-WIN23B2,m,False,0.1676793478955237,0.8323206521044764,0.2,0.86
12653,KA-WIN23B2,m,False,0.7266206641089289,0.2733793358910711,0.42,0.85
12654,KA-WIN23B3,w,False,0.7034875103070531,0.2965124896929469,0.23,0.68
12655,KA-WIN23B3,w,False,0.6071065464634678,0.39289345353653216,0.19,0.77
12656,KA-WIN23B3,w,True,0.6068094682184823,0.39319053178151786,0.24,0.72
12657,KA-WIN23B3,w,False,0.9219577728857052,0.07804222711429476,0.11,0.56
12658,KA-WIN23B3,m,False,0.6273272742870901,0.3726727257129099,0.3,0.74
12659,KA-WIN23B3,w,False,0.8353647376861354,0.16463526231386458,0.1,0.84
12660,KA-WIN23B3,m,False,0.8941395143632009,0.10586048563679915,0.27,0.91
12661,KA-WIN23B3,w,False,0.6778605967405192,0.32213940325948076,0.27,0.84
12662,KA-WIN23B3,m,False,0.2848309730552903,0.7151690269447097,0.43,0.79
12663,KA-WIN23B3,m,False,0.09493652844127518,0.9050634715587247,0.27,1.0
12664,KA-WIN23B3,m,False,0.34585084068099176,0.6541491593190082,0.35,0.97
12665,KA-WIN23B3,w,False,0.5406203326456851,0.459379667354315,0.01,0.65
12666,KA-WIN23B3,w,True,0.4391180127369543,0.5608819872630457,0.2,0.75
12667,KA-WIN23B3,w,False,0.21462703500278074,0.7853729649972193,0.22,0.65
12668,KA-WIN23B3,w,False,0.0791164008175022,0.9208835991824978,0.29,0.66
12669,KA-WIN23B3,w,False,0.23323130697332628,0.7667686930266737,0.08,0.69
12670,KA-WIN23B3,m,False,0.3432731894021236,0.6567268105978764,0.32,0.68
12671,KA-WIN23B3,m,True,0.4590939238586337,0.5409060761413664,0.22,0.82
12672,KA-WIN23B3,w,True,0.3222038687735629,0.6777961312264372,0.08,0.8
12673,KA-WIN23B3,w,False,0.9306824256822355,0.06931757431776452,0.22,0.95
12674,KA-WIN23B3,w,True,0.31229658301124597,0.687703416988754,0.15,0.71
12675,KA-WIN23B3,w,False,0.4154127881719354,0.5845872118280645,0.29,0.83
12676,KA-WIN23B3,m,False,0.9389198539256701,0.06108014607432991,0.22,1.0
12677,KA-WIN23B3,m,False,0.14569869492980614,0.854301305070194,0.32,0.92
12678,KA-WIN23B3,m,False,0.07813400238694558,0.9218659976130544,0.67,0.86
12679,KA-WIN23B3,m,False,0.011659374280829802,0.9883406257191703,0.32,0.62
12680,KA-WIN23B3,m,False,0.19851608139579513,0.8014839186042049,0.16,0.83
12681,KA-WIN24B1,m,False,0.4872128049074367,0.5127871950925633,0.12,0.87
12682,KA-WIN24B1,m,True,0.19488025095727873,0.8051197490427213,0.27,0.64
12683,KA-WIN24B1,m,True,0.3254570119461914,0.6745429880538085,0.44,0.91
12684,KA-WIN24B1,w,False,0.6396992126461388,0.36030078735386123,0.22,0.83
12685,KA-WIN24B1,w,False,0.07542593558912937,0.9245740644108705,0.0,0.54
12686,KA-WIN24B1,m,True,0.5987350200067331,0.4012649799932669,0.25,0.78
12687,KA-WIN24B1,w,True,0.012481576809392275,0.9875184231906078,0.23,0.61
12688,KA-WIN24B1,m,False,0.19939322661143394,0.800606773388566,0.17,0.88
12689,KA-WIN24B1,m,False,0.5444799312693404,0.4555200687306597,0.32,0.86
12690,KA-WIN24B1,m,False,0.4542610072711628,0.5457389927288371,0.37,0.82
12691,KA-WIN24B1,m,False,0.28538122452564785,0.7146187754743519,0.21,0.93
12692,KA-WIN24B1,m,False,0.09618824268149585,0.9038117573185042,0.13,0.88
12693,KA-WIN24B1,w,True,0.7192244962423487,0.28077550375765115,0.09,0.95
12694,KA-WIN24B1,m,False,0.34423090028550457,0.6557690997144955,0.16,1.0
12695,KA-WIN24B1,m,False,0.48294016696209985,0.5170598330379002,0.17,1.0
12696,KA-WIN24B1,w,False,0.08544322495397741,0.9145567750460227,0.09,0.7
12697,KA-WIN24B1,m,False,0.23781819179906005,0.7621818082009398,0.18,0.75
12698,KA-WIN24B1,m,False,0.891963902713022,0.10803609728697804,0.1,0.97
12699,KA-WIN24B1,m,False,0.42092154178210467,0.5790784582178953,0.4,0.78
12700,KA-WIN24B1,w,True,0.9129802394148457,0.08701976058515419,0.17,0.8
12701,KA-WIN24B1,m,False,0.7380861163007472,0.2619138836992529,0.23,0.73
12702,KA-WIN24B1,w,False,0.13205113852099054,0.8679488614790095,0.02,0.78
12703,KA-WIN24B1,w,False,0.7796950441114845,0.22030495588851556,0.11,0.54
12704,KA-WIN24B2,m,False,0.5083921504377491,0.49160784956225095,0.44,0.7
12705,KA-WIN24B2,m,False,0.09423110279335979,0.9057688972066401,0.28,0.81
12706,KA-WIN24B2,w,True,0.7945702004430523,0.2054297995569478,0.09,0.68
12707,KA-WIN24B2,w,True,0.33191224086899623,0.6680877591310038,0.07,0.82
12708,KA-WIN24B2,w,True,0.01895260344794348,0.9810473965520565,0.12,0.66
12709,KA-WIN24B2,m,False,0.28066643575207656,0.7193335642479234,0.25,0.95
12710,KA-WIN24B2,w,False,0.6556333628041766,0.34436663719582333,0.2,0.71
12711,KA-WIN24B2,m,False,0.5351700777707723,0.46482992222922775,0.27,0.87
12712,KA-WIN24B2,m,False,0.6605967168322477,0.33940328316775226,0.07,0.9
12713,KA-WIN24B2,w,False,0.23707919562654578,0.7629208043734542,0.15,0.63
12714,KA-WIN24B2,w,False,0.7096168796222551,0.2903831203777449,0.13,0.67
12715,KA-WIN24B2,m,False,0.5317558408600219,0.468244159139978,0.37,0.53
12716,KA-WIN24B2,m,False,0.5172953234828571,0.48270467651714305,0.25,0.83
12717,KA-WIN24B2,m,False,0.9880902976467305,0.011909702353269483,0.26,0.74
12718,KA-WIN24B2,w,False,0.5325517077564443,0.4674482922435557,0.27,0.7
12719,KA-WIN24B2,w,True,0.36729969292832265,0.6327003070716773,0.09,0.56
12720,KA-WIN24B2,m,False,0.3773512836982537,0.6226487163017463,0.34,0.69
12721,KA-WIN24B2,w,False,0.8068521718778969,0.19314782812210313,0.18,0.87
12722,KA-WIN24B2,w,False,0.7287097709766849,0.2712902290233151,0.0,0.61
12723,KA-WIN24B2,w,False,0.9017755813918368,0.09822441860816326,0.06,0.73
12724,KA-WIN24B2,m,False,0.6580599223720394,0.34194007762796064,0.38,0.73
12725,KA-WIN24B3,m,True,0.9600752146039818,0.03992478539601813,0.49,0.86
12726,KA-WIN24B3,m,False,0.14636124323501795,0.8536387567649821,0.19,0.92
12727,KA-WIN24B3,m,False,0.39857764812231766,0.6014223518776822,0.26,0.76
12728,KA-WIN24B3,m,False,0.11740356846107884,0.8825964315389211,0.31,0.91
12729,KA-WIN24B3,m,False,0.09808422206996506,0.9019157779300349,0.44,0.93
12730,KA-WIN24B3,w,True,0.8209235051687598,0.1790764948312401,0.2,0.68
12731,KA-WIN24B3,m,False,0.20498174533811345,0.7950182546618866,0.4,0.88
12732,KA-WIN24B3,w,False,0.649809798717926,0.35019020128207407,0.23,0.86
12733,KA-WIN24B3,m,False,0.492318654645997,0.5076813453540029,0.49,0.76
12734,KA-WIN24B3,m,False,0.5961051013445378,0.40389489865546213,0.39,0.8
12735,KA-WIN24B3,m,False,0.5339706344630879,0.4660293655369122,0.43,0.88
12736,KA-WIN24B3,m,False,0.576743792739187,0.4232562072608129,0.28,0.78
12737,KA-WIN24B3,w,True,0.32810730035420205,0.6718926996457979,0.11,0.63
12738,KA-WIN24B3,m,False,0.7468869831157314,0.25311301688426857,0.44,0.91
12739,KA-WIN24B3,m,True,0.09766853478954704,0.9023314652104529,0.47,0.74
12740,KA-WIN24B3,w,False,0.564566013420292,0.435433986579708,0.1,0.67
12741,KA-WIN24B3,m,False,0.5935743423884482,0.4064256576115519,0.48,0.89
12742,KA-WIN24B3,m,False,0.3765218812962197,0.6234781187037802,0.34,0.94
12743,KA-WIN24B3,w,False,0.0056831568868100455,0.9943168431131899,0.2,0.62
12744,KA-WIN24B3,w,False,0.12803043730290176,0.8719695626970984,0.12,0.51
12745,KA-WIN24B3,w,False,0.5751076761563252,0.4248923238436748,0.01,0.8
12746,KA-WIN24B3,w,True,0.3214372094228056,0.6785627905771945,0.0,0.75
12747,KA-WIN24B3,m,False,0.819800865741344,0.18019913425865597,0.34,0.87
12748,KA-WIN24B3,w,False,0.997375672592773,0.0026243274072268725,0.0,0.77
12749,KA-WIN24B3,w,False,0.33246495857337965,0.6675350414266205,0.26,0.83
12750,KA-WIN24B3,w,False,0.23568504996217782,0.7643149500378222,0.2,0.76
12751,KA-WIN24B3,w,False,0.5670245851292507,0.43297541487074936,0.23,0.71
12752,KA-WIN24B3,m,False,0.06919275515070913,0.9308072448492909,0.26,0.75
12753,KA-WIN24B3,w,False,0.6612100336190364,0.3387899663809635,0.26,0.78
12754,KA-WIN24B3,m,False,0.8337866001234501,0.16621339987654993,0.2,0.69
12755,KA-WIN24B3,w,False,0.5405391758599583,0.45946082414004163,0.36,0.7
12756,KA-WIN24B3,m,False,0.5356254633422398,0.46437453665776013,0.3,0.74
12757,KA-WIN24B3,w,True,0.13881768333508748,0.8611823166649126,0.31,0.86
12758,KA-WSP22B,w,True,0.2520168704341621,0.7479831295658379,0.33,0.71
12759,KA-WSP22B,m,True,0.006439071066873189,0.9935609289331268,0.17,0.9
12760,KA-WSP22B,m,True,0.5523526218333229,0.44764737816667705,0.37,0.83
12761,KA-WSP22B,w,True,0.6052823960634421,0.3947176039365579,0.0,0.74
12762,KA-WSP22B,w,True,0.21669693610617347,0.7833030638938265,0.09,0.81
12763,KA-WSP22B,w,False,0.5084646262831488,0.49153537371685113,0.41,0.98
12764,KA-WSP22B,w,False,0.7815200702062032,0.21847992979379685,0.17,0.65
12765,KA-WSP22B,w,False,0.6573746084021641,0.34262539159783595,0.24,0.63
12766,KA-WSP22B,w,True,0.6166157572236314,0.3833842427763685,0.07,0.73
12767,KA-WSP22B,m,False,0.06743270180427963,0.9325672981957205,0.26,0.79
12768,KA-WSP22B,m,False,0.5026376213428256,0.49736237865717425,0.28,0.89
12769,KA-WSP22B,w,False,0.4601359993519972,0.5398640006480028,0.22,0.68
12770,KA-WSP22B,m,False,0.9121151756496618,0.08788482435033812,0.37,0.65
12771,KA-WSP22B,m,True,0.9831451580795645,0.016854841920435494,0.43,0.82
12772,KA-WSP22B,m,False,0.5296510895254041,0.470348910474596,0.47,0.74
12773,KA-WSP22B,m,True,0.7895932484915715,0.2104067515084284,0.45,0.71
12774,KA-WSP22B,m,False,0.23061079134039827,0.7693892086596018,0.27,0.8
12775,KA-WSP22B,w,False,0.23188609836347973,0.7681139016365203,0.14,0.82
12776,KA-WSP22B,m,False,0.9676305040941302,0.032369495905869655,0.34,1.0
12777,KA-WSP22B,m,False,0.7923382842162844,0.20766171578371553,0.23,0.91
12778,KA-WSP22B,m,False,0.9240561901304454,0.07594380986955464,0.28,0.74
12779,KA-WSP22B,w,True,0.21750006040603664,0.7824999395939632,0.09,0.77
12780,KA-WSP22B,m,False,0.6323125769972604,0.36768742300273966,0.18,0.97
12781,KA-WSP22B,w,False,0.007694673478565687,0.9923053265214342,0.29,0.64
12782,KA-WSP22B,w,False,0.9573477668357064,0.042652233164293674,0.36,0.82
12783,KA-WSP22B,w,False,0.19685282941023954,0.8031471705897605,0.07,0.93
12784,KA-WSP22B,m,False,0.7656144657808625,0.23438553421913766,0.34,0.72
12785,KA-WSP22B,m,False,0.5819628760191909,0.4180371239808091,0.24,1.0
12786,KA-WSP22B,m,False,0.5012879334528461,0.4987120665471539,0.36,0.76
12787,KA-WSP22B,m,False,0.7331259639873114,0.26687403601268855,0.26,0.86
12788,KA-WSP22B,w,True,0.30066898886219473,0.6993310111378053,0.13,0.67
12789,KA-WSP22B,w,True,0.5775278296487584,0.4224721703512415,0.0,0.78
12790,KA-WSP23B,m,False,0.5426074571337787,0.4573925428662213,0.26,1.0
12791,KA-WSP23B,w,False,0.33393427337668746,0.6660657266233124,0.02,0.53
12792,KA-WSP23B,m,False,0.6560985585050445,0.34390144149495555,0.24,0.81
12793,KA-WSP23B,w,True,0.2090275644020387,0.7909724355979614,0.04,0.71
12794,KA-WSP23B,m,False,0.17122122971265952,0.8287787702873405,0.4,1.0
12795,KA-WSP23B,m,False,0.5656750152419169,0.4343249847580831,0.18,0.84
12796,KA-WSP23B,m,False,0.19432003577065032,0.8056799642293498,0.28,0.84
12797,KA-WSP23B,w,False,0.21961934529247823,0.7803806547075218,0.29,0.78
12798,KA-WSP23B,m,False,0.3064129848492685,0.6935870151507314,0.08,0.76
12799,KA-WSP23B,m,True,0.7697642838353029,0.23023571616469704,0.28,0.99
12800,KA-WSP23B,m,False,0.5641072441857785,0.4358927558142214,0.3,0.8
12801,KA-WSP23B,w,False,0.0022841544393953,0.9977158455606047,0.36,0.74
12802,KA-WSP23B,m,False,0.7783528527032826,0.22164714729671733,0.47,1.0
12803,KA-WSP23B,m,False,0.8743873955180809,0.12561260448191905,0.26,0.79
12804,KA-WSP23B,m,True,0.2911051853032459,0.7088948146967542,0.21,0.8
12805,KA-WSP23B,w,False,0.12614269576204457,0.8738573042379553,0.11,0.76
12806,KA-WSP23B,w,False,0.3030493524629188,0.6969506475370812,0.27,0.67
12807,KA-WSP23B,w,False,0.8334348987203404,0.16656510127965965,0.14,0.88
12808,KA-WSP23B,m,False,0.9385081777062404,0.06149182229375948,0.16,0.95
12809,KA-WSP23B,w,False,0.30452127067462437,0.6954787293253756,0.15,0.71
12810,KA-WSP23B,w,False,0.46787426821124356,0.5321257317887566,0.26,0.63
12811,KA-WSP23B,m,False,0.43302419724116364,0.5669758027588362,0.32,0.84
12812,KA-WSP23B,w,False,0.7195548166147866,0.28044518338521346,0.13,0.75
12813,KA-WSP23B,w,False,0.8207446869388157,0.17925531306118422,0.09,0.84
12814,KA-WSP23B,m,False,0.31652002725435735,0.6834799727456426,0.24,0.88
12815,KA-WSP23B,w,False,0.39352078284302644,0.6064792171569735,0.11,0.81
12816,KA-WSP23B,m,False,0.07016396797300548,0.9298360320269945,0.29,0.72
12817,KA-WSP23B,m,False,0.8969696237762494,0.10303037622375051,0.36,0.86
12818,KA-WSP23B,w,True,0.5051862445024056,0.4948137554975945,0.17,0.7
12819,KA-WSP23B,w,False,0.38207332748014905,0.6179266725198509,0.17,0.93
12820,KA-WSP23B,m,False,0.3224626105147734,0.6775373894852266,0.39,0.89
12821,KA-WSP23B,m,False,0.37162393905431423,0.6283760609456857,0.33,1.0
12822,KA-WSP23B,w,False,0.3370648579633188,0.6629351420366811,0.15,0.74
12823,KA-WSP23B,w,False,0.32892899069462467,0.6710710093053752,0.23,0.58
12824,KA-WSP24B,w,False,0.49278707627835916,0.507212923721641,0.11,0.81
12825,KA-WSP24B,w,False,0.6661672411170715,0.3338327588829286,0.15,0.74
12826,KA-WSP24B,w,False,0.9662690271836513,0.03373097281634868,0.22,0.74
12827,KA-WSP24B,w,False,0.6568257050696751,0.34317429493032486,0.14,0.84
12828,KA-WSP24B,w,True,0.7298045318615515,0.2701954681384486,0.08,0.72
12829,KA-WSP24B,m,False,0.7976011413421609,0.20239885865783913,0.28,0.8
12830,KA-WSP24B,m,False,0.7134761371360627,0.2865238628639372,0.54,0.88
12831,KA-WSP24B,w,False,0.8722003857804616,0.12779961421953856,0.0,0.72
12832,KA-WSP24B,w,False,0.7849864718652576,0.21501352813474253,0.17,0.62
12833,KA-WSP24B,w,False,0.7726843984955228,0.22731560150447735,0.08,0.7
12834,KA-WSP24B,m,False,0.7484566427965368,0.25154335720346316,0.29,0.97
12835,KA-WSP24B,w,False,0.5185064772795183,0.48149352272048185,0.05,0.77
12836,KA-WSP24B,w,True,0.13449900098468814,0.8655009990153119,0.06,0.69
12837,KA-WSP24B,m,False,0.7999758363149375,0.20002416368506257,0.06,0.85
12838,KA-WSP24B,m,False,0.07142175096754808,0.9285782490324519,0.23,0.96
12839,KA-WSP24B,w,True,0.5159025326156456,0.4840974673843544,0.05,0.58
12840,KA-WSP24B,w,True,0.8880328749894121,0.11196712501058802,0.06,0.82
12841,KA-WSP24B,m,False,0.6923148419594747,0.3076851580405253,0.27,1.0
12842,KA-WSP24B,m,False,0.9997051388321736,0.00029486116782643254,0.29,0.85
12843,KA-WSP24B,m,False,0.5890092432418038,0.41099075675819635,0.23,0.98
12844,KA-WSP24B,m,True,0.9046671314429272,0.09533286855707275,0.29,0.9
12845,KA-WUN22B1,w,False,0.8857940314133805,0.1142059685866193,0.13,0.82
12846,KA-WUN22B1,m,False,0.8605223886456358,0.13947761135436426,0.15,0.94
12847,KA-WUN22B1,w,False,0.15300023475444333,0.8469997652455568,0.14,0.82
12848,KA-WUN22B1,m,False,0.35941503633975963,0.6405849636602404,0.25,0.92
12849,KA-WUN22B1,m,True,0.9832722139425357,0.016727786057464285,0.33,0.96
12850,KA-WUN22B1,m,False,0.39801714432366536,0.6019828556763346,0.31,0.95
12851,KA-WUN22B1,m,False,0.19170496791824332,0.8082950320817567,0.35,0.84
12852,KA-WUN22B1,m,False,0.4356407113294087,0.5643592886705915,0.3,0.79
12853,KA-WUN22B1,w,False,0.10657867286163165,0.8934213271383684,0.01,0.66
12854,KA-WUN22B1,m,False,0.9167991905397648,0.0832008094602353,0.33,0.89
12855,KA-WUN22B1,w,False,0.8905084596682014,0.10949154033179868,0.24,0.75
12856,KA-WUN22B1,w,False,0.6814884526375709,0.31851154736242915,0.06,0.77
12857,KA-WUN22B1,w,False,0.3731310626258975,0.6268689373741025,0.22,0.81
12858,KA-WUN22B1,w,False,0.280360998892209,0.719639001107791,0.14,0.81
12859,KA-WUN22B1,m,False,0.6941664692693805,0.3058335307306196,0.11,0.7
12860,KA-WUN22B1,m,False,0.9796615823301037,0.02033841766989623,0.2,0.91
12861,KA-WUN22B1,m,False,0.8291694437250172,0.17083055627498295,0.32,0.92
12862,KA-WUN22B1,m,True,0.5190562528317902,0.48094374716820976,0.16,0.83
12863,KA-WUN22B1,m,False,0.13516806047923277,0.8648319395207671,0.37,0.85
12864,KA-WUN22B1,w,True,0.06046003022770925,0.9395399697722907,0.27,0.61
12865,KA-WUN22B1,w,False,0.29513169447978915,0.7048683055202107,0.19,0.92
12866,KA-WUN22B1,w,False,0.9242932485153745,0.0757067514846254,0.27,0.63
12867,KA-WUN22B1,m,False,0.993879624194802,0.00612037580519807,0.35,0.94
12868,KA-WUN22B1,m,False,0.66836668669906,0.3316333133009399,0.27,0.92
12869,KA-WUN22B1,m,False,0.40336844239582303,0.596631557604177,0.21,0.94
12870,KA-WUN22B1,m,False,0.6039387442889643,0.39606125571103556,0.14,0.93
12871,KA-WUN22B1,w,False,0.3441555999942136,0.6558444000057865,0.18,0.59
12872,KA-WUN22B1,m,False,0.2635139663878284,0.7364860336121715,0.38,0.86
12873,KA-WUN22B1,w,False,0.30692775327806066,0.6930722467219393,0.34,0.46
12874,KA-WUN23B1,m,False,0.05841080853512321,0.9415891914648767,0.26,0.85
12875,KA-WUN23B1,m,False,0.4001790053940503,0.5998209946059495,0.3,0.89
12876,KA-WUN23B1,w,False,0.9220723916872889,0.07792760831271113,0.02,0.82
12877,KA-WUN23B1,m,False,0.284967251130145,0.715032748869855,0.23,1.0
12878,KA-WUN23B1,m,True,0.40430579533531497,0.595694204664685,0.18,0.88
12879,KA-WUN23B1,w,False,0.21609268596627548,0.7839073140337246,0.0,0.89
12880,KA-WUN23B1,m,True,0.677736779177608,0.32226322082239195,0.4,0.98
12881,KA-WUN23B1,m,False,0.7668909816549465,0.23310901834505338,0.26,0.65
12882,KA-WUN23B1,w,False,0.9682642626253267,0.03173573737467313,0.25,0.69
12883,KA-WUN23B1,m,False,0.47217612029008416,0.527823879709916,0.47,0.88
12884,KA-WUN23B1,w,True,0.8589883155988497,0.14101168440115033,0.27,0.57
12885,KA-WUN23B1,w,False,0.915803345702302,0.08419665429769801,0.34,0.84
12886,KA-WUN23B1,w,False,0.054015568475649894,0.9459844315243502,0.06,0.62
12887,KA-WUN23B1,m,False,0.9323485668439762,0.06765143315602391,0.4,0.86
12888,KA-WUN23B1,m,False,0.9650977461836264,0.03490225381637362,0.21,0.68
12889,KA-WUN23B1,m,True,0.37333848672508063,0.6266615132749195,0.28,0.7
12890,KA-WUN23B1,m,False,0.23322061143984504,0.7667793885601549,0.29,0.9
12891,KA-WUN23B1,w,False,0.5718141635320797,0.4281858364679203,0.1,0.81
12892,KA-WUN23B1,w,False,0.8811936914398818,0.11880630856011817,0.19,0.66
